     User   NNodes  Timelimit              Submit               Start                 End 
  kayahan        1 2-00:00:00 2017-09-24T19:48:23 2017-09-24T19:48:33 2017-09-25T12:39:04 
  xzhang1        9 2-00:00:00 2017-09-24T22:09:23 2017-09-24T22:09:33 2017-09-24T23:10:38 
  xzhang1        9 2-00:00:00 2017-09-24T23:11:29 2017-09-24T23:11:33 2017-09-24T23:13:03 
  xzhang1        9 2-00:00:00 2017-09-24T23:15:49 2017-09-24T23:16:04 2017-09-24T23:24:08 
  xzhang1        1 2-00:00:00 2017-09-25T00:02:17 2017-09-25T00:02:33 2017-09-25T02:46:09 
  xzhang1        2 2-00:00:00 2017-09-25T00:09:35 2017-09-25T00:10:03 2017-09-25T01:11:10 
  xzhang1        4 2-00:00:00 2017-09-25T00:14:00 2017-09-25T00:14:01 2017-09-25T00:35:13 
  xzhang1        6 2-00:00:00 2017-09-25T00:20:29 2017-09-25T00:35:33 2017-09-25T00:48:53 
  xzhang1        8 2-00:00:00 2017-09-25T00:23:25 2017-09-25T00:49:03 2017-09-25T01:15:35 
  xzhang1        8 2-00:00:00 2017-09-25T01:38:56 2017-09-25T01:39:10 2017-09-25T09:35:33 
  xzhang1        8 2-00:00:00 2017-09-25T01:41:51 2017-09-25T06:17:31 2017-09-25T06:18:40 
  xzhang1        8 2-00:00:00 2017-09-25T11:18:02 2017-09-25T11:18:03 2017-09-25T11:30:17 
  xzhang1        9 2-00:00:00 2017-09-25T11:21:31 2017-09-25T11:21:31 2017-09-25T11:42:23 
      afl        4 2-00:00:00 2017-09-25T17:18:20 2017-09-25T17:18:20 2017-09-25T18:18:56 
  xzhang1        6 2-00:00:00 2017-09-25T19:00:21 2017-09-25T19:00:21 2017-09-25T19:47:28 
  xzhang1        6 2-00:00:00 2017-09-25T19:01:30 2017-09-25T19:01:31 2017-09-25T21:07:32 
  kayahan        1 1-00:00:00 2017-09-25T23:37:02 2017-09-25T23:37:02 2017-09-25T23:37:04 
  kayahan        1 1-00:00:00 2017-09-25T23:40:26 2017-09-25T23:40:26 2017-09-26T00:07:19 
  kayahan        1 2-00:00:00 2017-09-25T23:48:41 2017-09-25T23:48:41 2017-09-25T23:48:48 
  kayahan        1 2-00:00:00 2017-09-25T23:48:41 2017-09-25T23:48:41 2017-09-25T23:48:49 
  kayahan        1 2-00:00:00 2017-09-25T23:48:41 2017-09-25T23:48:41 2017-09-25T23:48:51 
  kayahan        1 2-00:00:00 2017-09-25T23:48:41 2017-09-25T23:48:41 2017-09-25T23:48:52 
  kayahan        1 2-00:00:00 2017-09-25T23:48:41 2017-09-25T23:48:41 2017-09-25T23:48:56 
  kayahan        1 2-00:00:00 2017-09-25T23:48:41 2017-09-25T23:48:41 2017-09-25T23:48:58 
  kayahan        1 2-00:00:00 2017-09-25T23:48:41 2017-09-25T23:48:41 2017-09-25T23:48:59 
  kayahan        1 2-00:00:00 2017-09-25T23:49:21 2017-09-25T23:49:21 2017-09-26T01:26:34 
  kayahan        1 1-00:00:00 2017-09-25T23:50:20 2017-09-25T23:50:21 2017-09-26T01:26:34 
  kayahan        1 1-00:00:00 2017-09-25T23:51:06 2017-09-25T23:51:06 2017-09-26T01:26:34 
  kayahan        1 1-00:00:00 2017-09-26T01:28:35 2017-09-26T01:28:35 2017-09-26T01:30:31 
  kayahan        1 1-00:00:00 2017-09-26T01:28:35 2017-09-26T01:28:35 2017-09-26T01:29:39 
  kayahan        1 1-00:00:00 2017-09-26T01:28:35 2017-09-26T01:28:35 2017-09-26T01:35:19 
  kayahan        1 1-00:00:00 2017-09-26T01:28:35 2017-09-26T01:28:35 2017-09-26T01:32:04 
  kayahan        1 1-00:00:00 2017-09-26T01:29:43 2017-09-26T01:29:44 2017-09-26T01:29:51 
  kayahan        4 2-00:00:00 2017-09-26T01:30:01 2017-09-26T01:30:02 2017-09-26T01:35:17 
  kayahan        1 1-00:00:00 2017-09-26T01:30:35 2017-09-26T01:30:36 2017-09-26T01:30:53 
  kayahan        4 2-00:00:00 2017-09-26T01:30:57 2017-09-26T01:30:57 2017-09-26T01:43:41 
  kayahan        1 1-00:00:00 2017-09-26T01:32:09 2017-09-26T01:32:09 2017-09-26T01:32:34 
  kayahan        4 2-00:00:00 2017-09-26T01:32:41 2017-09-26T01:32:41 2017-09-26T02:30:18 
  kayahan        4 2-00:00:00 2017-09-26T01:35:21 2017-09-26T01:35:22 2017-09-26T01:40:43 
  kayahan        1 1-00:00:00 2017-09-26T01:35:24 2017-09-26T01:35:25 2017-09-26T01:36:09 
  kayahan        4 2-00:00:00 2017-09-26T01:36:16 2017-09-26T01:36:17 2017-09-26T05:24:14 
  kayahan        4 2-00:00:00 2017-09-26T01:40:50 2017-09-26T01:40:50 2017-09-26T01:49:02 
  kayahan        4 2-00:00:00 2017-09-26T01:43:48 2017-09-26T01:43:49 2017-09-26T01:56:33 
  kayahan        4 2-00:00:00 2017-09-26T01:56:39 2017-09-26T01:56:39 2017-09-26T03:19:12 
  xzhang1        8 2-00:00:00 2017-09-26T02:31:17 2017-09-26T02:31:17 2017-09-26T09:14:45 
  xzhang1        8 2-00:00:00 2017-09-26T02:35:03 2017-09-26T02:35:04 2017-09-26T12:05:09 
  xzhang1        8 2-00:00:00 2017-09-26T02:40:13 2017-09-26T02:40:14 2017-09-26T08:09:42 
  xzhang1        8 2-00:00:00 2017-09-26T02:42:34 2017-09-26T03:36:00 2017-09-26T03:36:00 
  xzhang1        8 2-00:00:00 2017-09-26T04:00:20 2017-09-26T05:24:14 2017-09-26T22:44:07 
  kayahan        4 2-00:00:00 2017-09-26T07:26:13 2017-09-26T08:09:42 2017-09-26T09:02:49 
  kayahan       16 2-00:00:00 2017-09-26T07:26:13 2017-09-26T12:00:46 2017-09-26T14:06:22 
  kayahan        4 2-00:00:00 2017-09-26T07:26:13 2017-09-26T08:09:44 2017-09-26T11:53:09 
  kayahan        4 2-00:00:00 2017-09-26T07:27:55 2017-09-26T09:03:03 2017-09-26T09:30:35 
  xzhang1        8 2-00:00:00 2017-09-26T11:44:51 2017-09-26T11:44:52 2017-09-26T11:51:28 
  xzhang1        8 2-00:00:00 2017-09-26T11:51:44 2017-09-26T11:51:57 2017-09-26T12:00:46 
  xzhang1        8 2-00:00:00 2017-09-26T13:42:29 2017-09-26T13:42:30 2017-09-26T13:48:04 
  xzhang1        8 2-00:00:00 2017-09-26T13:43:53 2017-09-26T13:48:04 2017-09-26T15:19:33 
  kayahan        4 2-00:00:00 2017-09-26T18:24:36 2017-09-26T18:24:36 2017-09-27T06:43:15 
  kayahan        4 2-00:00:00 2017-09-26T18:24:36 2017-09-26T18:24:37 2017-09-26T21:22:01 
  kayahan       16 2-00:00:00 2017-09-26T18:24:36 2017-09-26T18:24:37 2017-09-26T19:29:44 
  kayahan        1 2-00:00:00 2017-09-26T18:34:08 2017-09-26T19:29:44 2017-09-26T19:44:14 
  kayahan        1 1-00:00:00 2017-09-26T18:37:31 2017-09-26T19:29:44 2017-09-26T19:33:49 
  kayahan        1 1-00:00:00 2017-09-26T18:37:32 2017-09-26T19:29:44 2017-09-26T19:31:52 
  kayahan        1 1-00:00:00 2017-09-26T18:37:32 2017-09-26T19:29:44 2017-09-26T19:45:59 
  kayahan        1 1-00:00:00 2017-09-26T18:37:32 2017-09-26T19:29:44 2017-09-26T19:37:52 
  kayahan        1 1-00:00:00 2017-09-26T18:38:33 2017-09-26T19:29:44 2017-09-26T19:38:32 
  kayahan        1 1-00:00:00 2017-09-26T18:38:33 2017-09-26T19:29:44 2017-09-26T19:34:28 
  kayahan        1 1-00:00:00 2017-09-26T18:38:33 2017-09-26T19:29:44 2017-09-26T20:43:20 
  kayahan        1 1-00:00:00 2017-09-26T18:38:33 2017-09-26T19:29:44 2017-09-26T20:05:19 
     txie        4 2-00:00:00 2017-09-26T19:37:58 2017-09-26T19:37:58 2017-09-26T19:47:30 
  kayahan        1 1-00:00:00 2017-09-26T20:58:06 2017-09-26T20:58:06 2017-09-26T21:11:37 
  kayahan        1 1-00:00:00 2017-09-26T20:58:06 2017-09-26T20:58:06 2017-09-26T21:11:43 
  kayahan        1 1-00:00:00 2017-09-26T20:58:06 2017-09-26T20:58:06 2017-09-26T21:11:21 
  kayahan        1 1-00:00:00 2017-09-26T20:58:06 2017-09-26T20:58:06 2017-09-26T21:11:44 
  kayahan        1 1-00:00:00 2017-09-26T20:58:56 2017-09-26T20:58:56 2017-09-26T21:11:14 
  kayahan        1 1-00:00:00 2017-09-26T20:58:56 2017-09-26T20:58:56 2017-09-26T21:11:01 
  kayahan        1 1-00:00:00 2017-09-26T20:58:56 2017-09-26T20:58:56 2017-09-26T21:10:53 
  kayahan        1 1-00:00:00 2017-09-26T20:58:56 2017-09-26T20:58:56 2017-09-26T21:11:10 
  kayahan        4 8-08:00:00 2017-09-26T21:10:58 2017-09-26T22:13:16 2017-09-26T22:13:16 
  kayahan        4 8-08:00:00 2017-09-26T21:11:05 2017-09-26T22:13:17 2017-09-26T22:13:17 
  kayahan        4 8-08:00:00 2017-09-26T21:11:16 2017-09-26T22:13:19 2017-09-26T22:13:19 
  kayahan        4 8-08:00:00 2017-09-26T21:11:19 2017-09-26T22:13:21 2017-09-26T22:13:21 
  kayahan        4 8-08:00:00 2017-09-26T21:11:31 2017-09-26T22:13:52 2017-09-26T22:13:52 
  kayahan        4 8-08:00:00 2017-09-26T21:11:43 2017-09-26T22:13:53 2017-09-26T22:13:53 
  kayahan        4 8-08:00:00 2017-09-26T21:11:46 2017-09-26T22:13:54 2017-09-26T22:13:54 
  kayahan        4 8-08:00:00 2017-09-26T21:11:50 2017-09-26T22:13:55 2017-09-26T22:13:55 
  kayahan       16 2-00:00:00 2017-09-26T21:22:07 2017-09-26T21:22:08 2017-09-27T07:19:49 
  kayahan        4 2-00:00:00 2017-09-26T22:13:49 2017-09-26T22:13:49 2017-09-26T22:13:52 
  kayahan        4 2-00:00:00 2017-09-26T22:13:49 2017-09-26T22:13:52 2017-09-26T22:13:54 
  kayahan        4 2-00:00:00 2017-09-26T22:13:49 2017-09-26T22:13:54 2017-09-26T22:19:59 
  kayahan        4 2-00:00:00 2017-09-26T22:13:49 2017-09-26T22:19:59 2017-09-26T22:20:01 
  kayahan        4 2-00:00:00 2017-09-26T22:15:19 2017-09-26T22:20:01 2017-09-26T22:20:03 
  kayahan        4 2-00:00:00 2017-09-26T22:15:19 2017-09-26T22:20:03 2017-09-26T22:20:05 
  kayahan        4 2-00:00:00 2017-09-26T22:15:37 2017-09-26T22:20:05 2017-09-26T22:20:07 
  kayahan        4 2-00:00:00 2017-09-26T22:15:37 2017-09-26T22:20:07 2017-09-26T22:20:09 
  kayahan        4 2-00:00:00 2017-09-26T22:15:37 2017-09-26T22:20:09 2017-09-26T22:23:47 
  kayahan        4 2-00:00:00 2017-09-26T22:15:37 2017-09-26T22:23:47 2017-09-26T22:23:50 
  kayahan        4 2-00:00:00 2017-09-26T23:45:19 2017-09-26T23:45:19 2017-09-26T23:49:05 
  kayahan        4 2-00:00:00 2017-09-26T23:49:12 2017-09-26T23:49:13 2017-09-27T00:10:35 
  kayahan       16 6-06:00:00 2017-09-27T00:10:41 2017-09-27T22:21:46 2017-09-27T22:21:46 
  kayahan        1 1-00:00:00 2017-09-27T00:38:02 2017-09-27T00:38:02 2017-09-27T00:46:46 
  kayahan        1 1-00:00:00 2017-09-27T00:38:02 2017-09-27T00:38:02 2017-09-27T01:11:01 
  kayahan        4 2-00:00:00 2017-09-27T00:38:02 2017-09-27T00:38:02 2017-09-27T00:44:09 
  kayahan        1 1-00:00:00 2017-09-27T00:38:02 2017-09-27T00:38:02 2017-09-27T00:54:55 
  kayahan        4 2-00:00:00 2017-09-27T00:44:14 2017-09-27T00:44:14 2017-09-27T01:20:28 
  kayahan        1 1-00:00:00 2017-09-27T00:46:51 2017-09-27T00:46:51 2017-09-27T00:47:27 
  kayahan        4 2-00:00:00 2017-09-27T00:47:34 2017-09-27T00:47:34 2017-09-27T01:09:14 
  kayahan        1 1-00:00:00 2017-09-27T00:54:59 2017-09-27T00:55:00 2017-09-27T00:56:16 
  kayahan        4 2-00:00:00 2017-09-27T00:56:23 2017-09-27T01:09:14 2017-09-27T03:02:45 
  kayahan       16 2-00:00:00 2017-09-27T08:28:26 2017-09-27T08:28:26 2017-09-28T19:00:38 
  kayahan        4 2-00:00:00 2017-09-27T08:31:13 2017-09-27T08:31:13 2017-09-27T10:29:13 
  kayahan        4 2-00:00:00 2017-09-27T08:31:13 2017-09-27T08:31:13 2017-09-27T08:55:08 
  kayahan        1 1-00:00:00 2017-09-27T08:31:13 2017-09-27T08:31:13 2017-09-27T08:32:35 
  kayahan       16 6-06:00:00 2017-09-27T08:31:13 2017-09-27T22:23:42 2017-09-27T22:23:42 
      afl        3 2-00:00:00 2017-09-27T10:41:48 2017-09-27T10:41:48 2017-09-27T19:05:01 
     txie        1 2-00:00:00 2017-09-27T13:59:11 2017-09-27T13:59:12 2017-09-28T22:46:43 
     txie        1 2-00:00:00 2017-09-27T13:59:11 2017-09-27T13:59:12 2017-09-28T23:11:29 
     txie        1 2-00:00:00 2017-09-27T13:59:11 2017-09-27T13:59:12 2017-09-28T22:49:43 
     txie        1 2-00:00:00 2017-09-27T13:59:11 2017-09-27T13:59:12 2017-09-28T23:06:15 
     txie        1 2-00:00:00 2017-09-27T13:59:11 2017-09-27T13:59:12 2017-09-28T23:10:04 
     txie        1 2-00:00:00 2017-09-27T13:59:11 2017-09-27T13:59:12 2017-09-28T23:11:30 
     txie        1 2-00:00:00 2017-09-27T13:59:11 2017-09-27T13:59:12 2017-09-28T21:57:18 
     txie        1 2-00:00:00 2017-09-27T13:59:11 2017-09-27T13:59:12 2017-09-28T22:08:30 
      afl        3 2-00:00:00 2017-09-27T14:42:36 2017-09-27T14:42:36 2017-09-27T16:52:03 
      afl        3 2-00:00:00 2017-09-27T21:01:33 2017-09-27T21:01:33 2017-09-27T21:01:34 
      afl        3 2-00:00:00 2017-09-27T21:02:57 2017-09-27T21:02:57 2017-09-27T21:02:58 
      afl        3 2-00:00:00 2017-09-27T21:03:25 2017-09-27T21:03:26 2017-09-27T21:52:29 
  kayahan        1 2-00:00:00 2017-09-27T22:17:41 2017-09-27T22:17:41 2017-09-27T22:19:42 
  kayahan       16 4-00:00:00 2017-09-27T22:24:12 2017-09-27T23:13:34 2017-09-27T23:13:34 
  kayahan        4 2-00:00:00 2017-09-27T22:24:16 2017-09-27T22:24:16 2017-09-29T01:58:45 
  kayahan        4 2-00:00:00 2017-09-27T22:24:16 2017-09-27T22:24:16 2017-09-28T03:25:24 
  kayahan        4 2-00:00:00 2017-09-27T22:24:16 2017-09-27T22:24:16 2017-09-27T22:24:22 
  kayahan        1 1-00:00:00 2017-09-27T22:27:16 2017-09-27T22:27:17 2017-09-27T22:56:10 
  kayahan        1 1-00:00:00 2017-09-27T22:27:16 2017-09-27T22:27:17 2017-09-27T22:43:41 
  kayahan        1 1-00:00:00 2017-09-27T22:27:16 2017-09-27T22:27:17 2017-09-27T22:35:42 
  kayahan       16 4-00:00:00 2017-09-27T22:27:16 2017-09-27T23:15:10 2017-09-27T23:15:10 
  kayahan        1 1-00:00:00 2017-09-27T22:35:47 2017-09-27T22:35:47 2017-09-27T22:36:30 
  kayahan        4 2-00:00:00 2017-09-27T22:36:36 2017-09-27T22:36:37 2017-09-27T22:36:39 
  kayahan        1 2-00:00:00 2017-09-27T22:40:41 2017-09-27T22:40:42 2017-09-27T23:03:13 
  kayahan        1 2-00:00:00 2017-09-27T22:40:41 2017-09-27T22:40:42 2017-09-28T00:10:09 
  kayahan        1 2-00:00:00 2017-09-27T22:40:41 2017-09-27T22:40:42 2017-09-27T23:25:16 
  kayahan        1 1-00:00:00 2017-09-27T23:03:18 2017-09-27T23:03:18 2017-09-27T23:04:56 
  kayahan        4 2-00:00:00 2017-09-27T23:05:03 2017-09-27T23:05:03 2017-09-28T01:10:57 
  kayahan        1 1-00:00:00 2017-09-27T23:05:39 2017-09-27T23:25:16 2017-09-27T23:26:46 
  kayahan        1 1-00:00:00 2017-09-27T23:05:39 2017-09-27T23:26:46 2017-09-27T23:28:23 
  kayahan       16 2-00:00:00 2017-09-27T23:13:44 2017-09-28T19:00:38 2017-09-28T21:08:06 
  kayahan       16 2-00:00:00 2017-09-27T23:15:31 2017-09-28T21:08:06 2017-09-28T22:29:20 
  kayahan        1 1-00:00:00 2017-09-27T23:17:35 2017-09-27T23:28:35 2017-09-28T00:01:30 
  kayahan        1 1-00:00:00 2017-09-28T00:01:36 2017-09-28T00:02:05 2017-09-28T00:04:46 
  kayahan        4 2-00:00:00 2017-09-28T00:04:53 2017-09-28T01:11:05 2017-09-29T05:07:08 
  huashli        2 2-00:00:00 2017-09-28T01:54:05 2017-09-28T01:54:35 2017-09-28T04:55:26 
  huashli        2 2-00:00:00 2017-09-28T01:54:06 2017-09-28T03:25:36 2017-09-28T05:01:27 
  huashli        2 2-00:00:00 2017-09-28T01:54:06 2017-09-28T03:25:36 2017-09-28T04:59:07 
  huashli        2 2-00:00:00 2017-09-28T01:54:06 2017-09-28T04:55:37 2017-09-28T05:20:17 
  huashli        2 2-00:00:00 2017-09-28T01:54:06 2017-09-28T04:59:14 2017-09-28T07:37:51 
  huashli        2 2-00:00:00 2017-09-28T01:54:06 2017-09-28T05:01:37 2017-09-28T06:44:47 
  huashli        2 2-00:00:00 2017-09-28T01:54:06 2017-09-28T05:20:36 2017-09-28T10:56:07 
  huashli        2 2-00:00:00 2017-09-28T01:54:06 2017-09-28T06:45:06 2017-09-28T08:21:27 
  huashli        2 2-00:00:00 2017-09-28T01:54:06 2017-09-28T07:37:51 2017-09-28T09:20:48 
  huashli        2 2-00:00:00 2017-09-28T01:54:06 2017-09-28T08:21:36 2017-09-28T10:27:46 
  huashli        2 2-00:00:00 2017-09-28T01:54:06 2017-09-28T09:21:06 2017-09-28T09:48:04 
  huashli        2 2-00:00:00 2017-09-28T01:54:06 2017-09-28T09:48:05 2017-09-28T10:21:01 
  huashli        2 2-00:00:00 2017-09-28T01:54:06 2017-09-28T10:21:14 2017-09-28T10:57:37 
  huashli        2 2-00:00:00 2017-09-28T01:54:06 2017-09-28T10:28:03 2017-09-28T12:22:10 
  huashli        2 2-00:00:00 2017-09-28T01:54:06 2017-09-28T10:56:36 2017-09-28T14:56:47 
  huashli        1   01:00:00 2017-09-28T02:21:37 2017-09-28T10:58:06 2017-09-28T10:58:06 
  huashli        2 2-00:00:00 2017-09-28T02:22:35 2017-09-28T10:58:36 2017-09-28T14:54:19 
  huashli        2 2-00:00:00 2017-09-28T02:22:35 2017-09-28T12:22:37 2017-09-28T15:00:54 
  huashli        2 2-00:00:00 2017-09-28T02:22:35 2017-09-28T14:54:37 2017-09-28T17:21:42 
  huashli        2 2-00:00:00 2017-09-28T02:22:35 2017-09-28T14:57:07 2017-09-28T18:38:21 
  huashli        2 2-00:00:00 2017-09-28T02:22:35 2017-09-28T15:01:08 2017-09-28T20:43:11 
  huashli        2 2-00:00:00 2017-09-28T02:22:35 2017-09-28T17:21:43 2017-09-28T22:15:11 
  huashli        2 2-00:00:00 2017-09-28T02:22:35 2017-09-28T18:38:40 2017-09-28T21:13:37 
  huashli        2 2-00:00:00 2017-09-28T02:22:35 2017-09-28T20:43:40 2017-09-28T21:44:25 
  huashli        2 2-00:00:00 2017-09-28T02:22:35 2017-09-28T21:13:37 2017-09-29T02:02:38 
  huashli        2 2-00:00:00 2017-09-28T02:22:35 2017-09-28T21:44:25 2017-09-29T00:41:34 
  huashli        2 2-00:00:00 2017-09-28T02:22:35 2017-09-28T22:15:11 2017-09-29T01:48:41 
  huashli        2 2-00:00:00 2017-09-28T02:22:35 2017-09-28T22:29:20 2017-09-29T02:38:33 
  huashli        2 2-00:00:00 2017-09-28T02:22:35 2017-09-28T22:29:20 2017-09-29T01:05:59 
  huashli        2 2-00:00:00 2017-09-28T02:22:35 2017-09-28T22:29:20 2017-09-29T01:28:09 
  huashli        2 2-00:00:00 2017-09-28T02:22:36 2017-09-28T22:29:20 2017-09-28T23:50:32 
  huashli        2 2-00:00:00 2017-09-28T02:22:36 2017-09-28T22:29:20 2017-09-29T00:16:04 
  huashli        2 2-00:00:00 2017-09-28T02:22:36 2017-09-28T22:29:20 2017-09-29T00:10:59 
  huashli        2 2-00:00:00 2017-09-28T02:22:36 2017-09-28T22:29:20 2017-09-29T03:58:13 
  huashli        2 2-00:00:00 2017-09-28T02:28:30 2017-09-28T22:29:20 2017-09-29T00:15:00 
  huashli        2 2-00:00:00 2017-09-28T02:28:31 2017-09-28T23:11:30 2017-09-29T00:58:36 
  huashli        2 2-00:00:00 2017-09-28T02:28:31 2017-09-28T23:50:32 2017-09-29T01:37:58 
  huashli        2 2-00:00:00 2017-09-28T02:28:31 2017-09-29T00:10:59 2017-09-29T01:02:19 
  huashli        2 2-00:00:00 2017-09-28T02:28:31 2017-09-29T00:15:00 2017-09-29T01:50:07 
  huashli        2 2-00:00:00 2017-09-28T02:28:31 2017-09-29T00:16:04 2017-09-29T05:04:47 
  huashli        2 2-00:00:00 2017-09-28T02:28:31 2017-09-29T00:41:34 2017-09-29T01:38:55 
  huashli        2 2-00:00:00 2017-09-28T09:11:50 2017-09-29T00:58:36 2017-09-29T01:07:13 
  huashli        2 2-00:00:00 2017-09-28T09:11:50 2017-09-29T01:02:19 2017-09-29T01:08:36 
  huashli        2 2-00:00:00 2017-09-28T09:11:50 2017-09-29T01:05:59 2017-09-29T01:13:35 
  huashli        2 2-00:00:00 2017-09-28T09:11:50 2017-09-29T01:07:13 2017-09-29T01:16:26 
  huashli        2 2-00:00:00 2017-09-28T09:11:50 2017-09-29T01:08:36 2017-09-29T03:00:22 
  huashli        2 2-00:00:00 2017-09-28T09:11:50 2017-09-29T01:13:35 2017-09-29T01:22:32 
  huashli        2 2-00:00:00 2017-09-28T09:11:50 2017-09-29T01:16:26 2017-09-29T01:25:05 
      afl        3 2-00:00:00 2017-09-28T10:17:11 2017-09-28T10:19:42 2017-09-28T10:19:42 
      afl        1 2-00:00:00 2017-09-28T10:20:10 2017-09-28T10:20:14 2017-09-28T12:33:14 
      afl        1 2-00:00:00 2017-09-28T15:15:38 2017-09-28T15:18:40 2017-09-28T15:18:40 
      afl        1 2-00:00:00 2017-09-28T15:19:09 2017-09-28T15:22:39 2017-09-28T15:22:39 
      afl        1 2-00:00:00 2017-09-28T15:23:37 2017-09-29T01:22:32 2017-09-29T08:05:25 
  huashli        2 2-00:00:00 2017-09-28T20:18:22 2017-09-29T01:25:05 2017-09-29T01:35:18 
  huashli        2 2-00:00:00 2017-09-28T20:18:22 2017-09-29T01:28:09 2017-09-29T01:34:26 
  huashli        2 2-00:00:00 2017-09-28T20:18:22 2017-09-29T01:34:26 2017-09-29T03:26:00 
  huashli        2 2-00:00:00 2017-09-28T20:18:22 2017-09-29T01:35:18 2017-09-29T03:34:32 
  huashli        2 2-00:00:00 2017-09-28T20:18:22 2017-09-29T01:37:58 2017-09-29T02:29:41 
  huashli        2 2-00:00:00 2017-09-28T20:18:22 2017-09-29T01:38:55 2017-09-29T01:45:06 
  huashli        2 2-00:00:00 2017-09-28T20:18:22 2017-09-29T01:45:06 2017-09-29T01:51:24 
  huashli        2 2-00:00:00 2017-09-28T20:18:22 2017-09-29T01:48:41 2017-09-29T01:56:38 
  huashli        2 2-00:00:00 2017-09-28T20:18:22 2017-09-29T01:50:07 2017-09-29T01:56:37 
  huashli        2 2-00:00:00 2017-09-28T20:18:22 2017-09-29T01:51:24 2017-09-29T01:57:36 
  huashli        2 2-00:00:00 2017-09-28T20:18:22 2017-09-29T01:56:37 2017-09-29T02:04:15 
  huashli        2 2-00:00:00 2017-09-28T20:18:22 2017-09-29T01:56:38 2017-09-29T02:04:11 
  huashli        2 2-00:00:00 2017-09-28T21:13:39 2017-09-29T01:57:36 2017-09-29T02:03:45 
  huashli        2 2-00:00:00 2017-09-28T21:13:39 2017-09-29T01:58:47 2017-09-29T02:05:33 
  huashli        2 2-00:00:00 2017-09-28T21:47:56 2017-09-29T01:58:47 2017-09-29T02:05:17 
  huashli        2 2-00:00:00 2017-09-28T22:21:18 2017-09-29T02:02:38 2017-09-29T02:11:11 
  huashli        2 2-00:00:00 2017-09-29T00:07:23 2017-09-29T02:03:45 2017-09-29T02:11:10 
  kayahan       16 2-00:00:00 2017-09-29T00:11:51 2017-09-29T03:28:23 2017-09-29T12:38:11 
  huashli        2 2-00:00:00 2017-09-29T00:13:57 2017-09-29T02:04:11 2017-09-29T02:10:52 
  kayahan        4 3-00:00:00 2017-09-29T00:15:15 2017-09-29T00:15:33 2017-09-29T00:15:33 
  kayahan        4 3-00:00:00 2017-09-29T00:15:15 2017-09-29T00:15:34 2017-09-29T00:15:34 
  kayahan        8 3-00:00:00 2017-09-29T00:16:09 2017-09-29T00:16:35 2017-09-29T00:16:35 
  kayahan        8 3-00:00:00 2017-09-29T00:16:09 2017-09-29T00:16:36 2017-09-29T00:16:36 
  kayahan        8 2-00:00:00 2017-09-29T00:16:44 2017-09-29T04:53:27 2017-09-29T16:50:57 
  kayahan        8 2-00:00:00 2017-09-29T00:16:45 2017-09-29T08:46:05 2017-09-30T03:04:09 
  kayahan        1 1-00:00:00 2017-09-29T00:17:25 2017-09-29T02:04:11 2017-09-29T02:08:16 
  kayahan        1 1-00:00:00 2017-09-29T00:17:25 2017-09-29T02:04:41 2017-09-29T02:20:42 
  kayahan        1 1-00:00:00 2017-09-29T00:17:25 2017-09-29T02:04:42 2017-09-29T02:13:03 
  kayahan        4 2-00:00:00 2017-09-29T00:20:38 2017-09-29T05:07:18 2017-09-29T07:05:59 
  kayahan        1 1-00:00:00 2017-09-29T00:20:38 2017-09-29T02:11:12 2017-09-29T02:15:23 
  kayahan        1 1-00:00:00 2017-09-29T00:20:38 2017-09-29T02:29:44 2017-09-29T02:33:24 
  huashli        2 2-00:00:00 2017-09-29T00:23:04 2017-09-29T02:33:42 2017-09-29T02:40:57 
  huashli        2 2-00:00:00 2017-09-29T00:23:05 2017-09-29T02:38:42 2017-09-29T02:45:04 
  huashli        2 2-00:00:00 2017-09-29T01:12:07 2017-09-29T02:41:11 2017-09-29T02:51:51 
  huashli        2 2-00:00:00 2017-09-29T01:12:07 2017-09-29T02:45:11 2017-09-29T02:52:03 
  huashli        2 2-00:00:00 2017-09-29T01:12:07 2017-09-29T03:37:35 2017-09-29T03:43:47 
  huashli        2   10:00:00 2017-09-29T01:30:10 2017-09-29T02:05:42 2017-09-29T02:49:46 
  huashli        2   10:00:00 2017-09-29T01:30:10 2017-09-29T02:05:42 2017-09-29T02:51:30 
  huashli        2   10:00:00 2017-09-29T01:30:11 2017-09-29T02:11:12 2017-09-29T03:28:23 
  huashli        2   10:00:00 2017-09-29T01:30:11 2017-09-29T02:11:12 2017-09-29T02:56:01 
  huashli        2   10:00:00 2017-09-29T01:30:11 2017-09-29T02:11:12 2017-09-29T03:27:45 
  huashli        2   10:00:00 2017-09-29T01:30:11 2017-09-29T02:15:42 2017-09-29T03:17:01 
